Summary of the properties of the SDSS/DR16 quasars included in the classification. 
We list: 
1. the quasar name in the SDSS convention
2. the right ascension (deg.)
3. the declination (deg.) 
4. the quasar redshift from the SDSS pipeline 
5. the S/N measured at 1150A in the quasar rest-frame
6. a flag indicating if the quasar is a ``Science Primary" observation (Y or N)
7. a flag indicating if the quasar is included in the training set (Y or N)
8. a flag describing the outcome of the classification (1: quasar with LLS; 2: quasar without LLS; 4: non quasar)
9. the measured redshift of the LLS. 

--
1                     2         3          4      5   6 7 8 9
spec-4640-55927-0084 143.28768 39.3440100 3.667 13.1 N N 1 3.635
spec-4640-55927-0221 142.69604 40.1302780 3.594  7.1 Y N 1 3.379
spec-4642-55926-0082 141.65994 37.0504130 3.506  4.9 Y N 2 0.000
spec-4642-55926-0340 140.21709 37.5458180 3.528 14.7 Y N 2 0.000
spec-4642-55926-0646 139.95673 38.5794160 3.790  3.7 Y N 1 3.663
spec-4642-55926-0844 141.22940 38.6478740 3.825  7.5 Y N 2 0.000
spec-4643-55946-0089 138.66506 37.0737130 3.715  5.4 Y N 1 3.616
spec-4643-55946-0764 137.80851 38.3227930 3.588  7.0 N N 2 0.000
spec-4644-55922-0222 139.67864 35.4361210 3.830  2.7 Y N 2 0.000
spec-4644-55922-0584 138.66506 37.0737130 3.713  5.3 N N 1 3.596
spec-4646-55622-0001 177.80865 34.2667900 3.822  4.7 Y N 1 3.327
spec-4646-55622-0785 176.38275 36.4249240 3.594  5.3 N N 2 0.000
spec-4646-55622-0922 177.21900 35.2247430 3.519 13.4 Y N 1 3.549
spec-4647-55621-0294 179.08718 33.1168750 3.571 21.9 Y N 1 3.320
spec-4647-55621-0776 179.23074 34.5085820 3.928  9.4 Y N 1 3.715
spec-4648-55673-0500 171.67048 38.0565770 3.811 15.5 N N 2 0.000
spec-4648-55673-0776 173.37880 38.1106020 3.613  7.5 Y N 1 3.595
spec-4648-55673-0934 174.44288 38.3355060 3.987  5.9 Y N 2 0.000
spec-4649-55621-0418 181.06166 36.5159960 3.954  4.6 N N 2 0.000
spec-4649-55621-0912 182.85043 38.0310950 3.753  4.9 N N 1 3.738
spec-4649-55621-0926 182.74439 37.7366270 3.649  3.1 Y N 1 3.547
spec-4650-55648-0024 180.22831 35.8349160 3.665 12.3 Y N 1 3.628
spec-4650-55648-0392 177.87702 35.6069460 3.576 27.4 Y N 1 3.423
spec-4650-55648-0772 178.89499 36.2991980 3.543  5.9 N N 2 0.000
spec-4650-55648-0818 179.15714 36.3502590 3.814 10.2 Y N 1 3.789
spec-4651-56008-0224 170.58802 40.1072200 3.806  6.6 Y N 2 0.000
spec-4651-56008-0430 169.25940 40.3541070 3.647  5.9 N N 1 3.499
spec-4651-56008-0496 168.55001 40.5661010 3.598  9.7 N N 1 3.531
spec-4651-56008-0900 171.13815 40.7800320 3.770  6.8 Y N 1 3.566
spec-4652-55672-0192 179.10317 37.8894840 3.764 32.5 Y N 2 0.000
spec-4653-55622-0096 177.35584 36.3746120 3.600 22.4 Y N 1 3.459
spec-4653-55622-0180 176.80422 36.4506740 3.802 25.6 Y N 1 3.402
spec-4653-55622-0257 176.38275 36.4249240 3.594  5.5 Y N 1 3.426
spec-4653-55622-0479 175.14324 37.0870810 3.770  5.2 N N 1 3.607
spec-4653-55622-0858 176.89688 37.3844400 3.618 15.9 Y N 2 0.000
spec-4654-55659-0280 175.81171 39.3164180 3.941  3.6 Y N 1 3.786
spec-4655-55620-0254 173.28480 39.6941410 3.835  3.2 Y N 1 3.764
spec-4655-55620-0994 175.03844 40.6730630 3.896  4.1 N N 1 3.624
spec-4656-55828-0718  29.27157 12.7557680 3.794 18.7 Y N 1 3.435
spec-4657-55591-0324  28.40350 13.6819120 3.667 25.9 Y N 1 3.561
spec-4657-55591-0408  28.07984 13.8703600 3.616 11.4 Y N 1 3.428
spec-4657-55591-0806  28.81017 14.2115070 3.828 17.6 Y N 1 3.803
spec-4658-55592-0412  25.62460 12.7311160 3.580  4.6 N N 2 0.000
spec-4658-55592-0418  25.77093 12.5842350 3.757  4.5 Y N 2 0.000
spec-4659-55587-0454  26.75324 10.8287370 3.717  8.1 Y N 2 0.000
spec-4659-55587-0736  27.52998 12.2889850 3.717  6.6 Y N 2 0.000
spec-4659-55587-0852  28.01706 12.1724030 3.685  9.2 Y N 1 3.595
spec-4661-55614-0034  25.28853 13.3915840 3.842  2.3 Y N 2 0.000
spec-4661-55614-0050  25.09371 12.7594170 3.765  4.7 Y N 2 0.000
spec-4662-55590-0597  24.87845 12.4764630 3.950  5.6 N N 1 3.613
spec-4663-55893-0140  16.67153 10.9431080 3.527  6.9 Y N 1 3.464
spec-4663-55893-0226  16.42855 11.1215790 3.690  4.0 Y N 1 3.470
spec-4663-55893-0408  15.65031 10.4862630 3.609 29.0 N N 1 3.593
spec-4663-55893-0574  15.16362 11.4536350 3.769  3.0 Y N 2 0.000
spec-4663-55893-0742  16.08448 12.5869400 3.539 16.3 Y N 1 3.429
spec-4664-56186-0196  18.09063 13.1317210 3.966  5.1 N N 2 0.000
spec-4664-56186-0942  18.54001 14.5825090 3.854  3.3 N N 1 3.705
spec-4664-56192-0184  18.09063 13.1317210 3.971  9.7 Y N 2 0.000
spec-4664-56192-0942  18.54001 14.5825090 3.856  6.8 Y N 1 3.745
spec-4665-56209-0262  21.90668 13.3482460 3.732  1.3 Y N 1 3.648
spec-4665-56209-0354  21.50242 13.4004840 3.723  0.8 Y N 1 3.856
spec-4665-56209-0498  20.57671 13.2871020 3.608  3.9 N N 2 0.000
spec-4665-56209-0990  23.30991 13.9619630 3.917  3.1 Y N 2 0.000
spec-4666-55832-0652  22.62820 11.8082610 3.950 11.9 Y N 1 3.776
spec-4668-56211-0058  20.88924 12.7994400 3.612  8.4 Y N 1 3.511
spec-4668-56211-0740  19.59259 13.4693230 3.986  4.9 Y N 1 3.480
spec-4668-56211-0748  19.78338 14.7167010 3.752  1.8 Y N 1 3.604
spec-4669-55831-0568  19.86300 12.0689580 3.829  7.6 Y N 1 3.526
spec-4683-55924-0048 130.53540 42.3335170 3.817  5.8 Y N 1 3.336
spec-4683-55924-0102 130.33034 42.9492180 3.551 11.0 Y N 1 3.553
spec-4683-55924-0198 129.77548 43.4164670 3.828  0.0 Y N 4 0.000
spec-4683-55924-0218 129.55321 42.7117750 3.928  3.8 Y N 2 0.000
spec-4683-55924-0272 129.25640 43.3122240 3.784 17.6 Y N 1 3.699
spec-4683-55924-0822 129.79639 44.7859790 3.548  7.0 N N 1 3.362
spec-4683-55924-0998 131.22655 43.7011070 3.755  4.7 N N 1 3.652
spec-4684-56226-0294 132.49846 43.0198520 3.655 15.9 Y N 1 3.564
spec-4684-56226-0334 132.24668 42.9684610 3.526 11.5 Y N 2 0.000
spec-4684-56226-0680 132.16186 44.3079820 3.755 11.2 Y N 1 3.467
spec-4684-56226-0910 133.61529 44.7153150 3.546 11.1 Y N 1 3.454
spec-4685-55657-0310 166.56270 42.9804080 3.888  3.5 Y N 2 0.000
spec-4685-55657-0858 167.57133 43.6661730 3.618  4.0 N N 1 3.590
spec-4687-56338-0178 139.25649 43.4709320 3.574  7.0 N N 1 3.515
spec-4687-56338-0462 137.51739 43.6979350 3.739  4.8 N N 1 3.716
spec-4687-56338-0934 139.91681 44.4335830 3.963  8.4 N N 1 3.862
spec-4687-56369-0178 139.25649 43.4709320 3.571  6.8 Y N 1 3.534
spec-4687-56369-0466 137.51739 43.6979350 3.737  5.3 Y N 1 3.723
spec-4687-56369-0932 139.91681 44.4335830 3.962 10.6 Y N 1 3.858
spec-4689-55656-0726 164.06767 44.2823360 3.627  4.5 Y N 1 3.573
spec-4690-55653-0380 160.76967 43.6024580 3.950  1.1 Y N 2 0.000
spec-4690-55653-0458 159.94349 43.4513770 3.789  5.7 Y N 1 3.761
spec-4690-55653-0850 162.20440 44.6543990 3.897 16.3 Y N 1 3.819
spec-4691-55651-0678 157.60305 45.3842000 3.688 20.7 Y N 1 3.337
spec-4691-55651-0744 158.03272 45.9372800 3.865 10.4 Y N 1 3.841
spec-4691-55651-0956 159.65731 45.2207570 3.675  4.5 Y N 2 0.000
spec-4692-55644-0532 153.51565 45.1814660 3.994  0.0 Y N 4 0.000
spec-4692-55644-0556 153.75305 45.4326030 3.518  4.2 Y N 1 3.336
spec-4692-55644-0586 154.00518 45.8960590 3.847  3.8 Y N 1 3.554
spec-4693-55632-0176 152.47752 43.9175260 3.540 10.8 Y N 1 3.391
spec-4693-55632-0356 151.48121 44.7398760 3.673 13.7 Y N 1 3.316
spec-4693-55632-0826 152.38534 46.0851190 3.536  7.5 Y N 2 0.000
spec-4694-55649-0280 148.90798 44.5864280 3.708  7.8 N N 1 3.356
spec-4694-55649-0732 148.66291 45.1083580 3.924  3.0 Y N 1 3.628
spec-4694-55649-0802 149.50422 46.3096790 3.834  4.2 Y N 1 3.652
spec-4695-55957-0011 147.12423 44.8391060 3.835  3.9 Y N 1 3.782
spec-4695-55957-0374 144.75134 44.1770300 3.819  3.3 Y N 1 3.486
spec-4695-55957-0392 144.63967 44.9343080 3.716 25.7 Y N 2 0.000
spec-4695-55957-0402 144.46565 43.8676030 3.765  4.1 Y N 2 0.000
spec-4695-55957-0580 144.15699 45.1890660 3.798  2.6 Y N 1 3.811
spec-4696-56354-0618 141.13943 44.9095460 3.648  9.4 Y N 1 3.440
spec-4696-56354-0728 141.76796 45.1209550 3.596  7.9 Y N 1 3.428
spec-4697-55660-0409 178.27181 39.7309960 3.538 21.7 Y N 2 0.000
spec-4697-55660-0920 180.10513 40.7895260 3.537  2.3 N N 1 3.496
spec-4698-55623-0942 177.69005 42.6669900 3.892 13.5 Y N 2 0.000
spec-4698-55623-0956 177.45150 42.5441270 3.700 15.1 Y N 1 3.389
spec-4699-55684-0117 173.89424 41.6030740 3.520 11.2 Y N 1 3.493
spec-4699-55684-0188 173.53194 41.9898580 3.779  9.2 Y N 1 3.629
spec-4699-55684-0627 172.21601 43.3443040 3.805  5.7 Y N 1 3.639
spec-4699-55684-0977 174.45114 42.6390690 3.987  4.6 N N 1 3.897
spec-4699-55684-0984 174.59440 42.8721460 3.743  8.3 Y N 1 3.295
spec-4700-55709-0044 182.85043 38.0310950 3.754  8.0 Y N 1 3.730
spec-4700-55709-0330 181.37467 37.9529980 3.817 18.4 Y N 2 0.000
spec-4700-55709-0666 181.34784 40.5874400 3.953 12.7 Y N 1 3.522
spec-4700-55709-0870 182.38788 40.3839640 3.555 12.1 Y N 1 3.458
spec-4700-55709-0942 183.13355 40.3481340 3.879  3.3 Y N 1 3.836
spec-4700-55709-0974 183.03708 39.6350220 3.587 12.5 Y N 1 3.228
spec-4701-55709-0068 184.87306 37.9494950 3.639 14.8 Y N 1 3.495
spec-4701-55709-0088 184.81425 36.9551580 3.528 11.7 Y N 2 0.000
spec-4701-55709-0406 183.16111 36.9753990 3.648  9.1 Y N 1 3.608
spec-4701-55709-0444 182.88919 37.2911220 3.636  4.7 N N 1 3.479
spec-4702-55618-0296 189.57350 40.9423750 3.595 14.6 Y N 1 3.365
spec-4702-55618-0684 189.57734 42.2064970 3.942  8.5 Y N 1 3.559
spec-4703-55617-0802 193.19188 41.9528390 3.547 13.3 Y N 1 3.543
spec-4703-55617-0852 193.46252 41.7651610 3.647  9.9 Y N 1 3.614
spec-4704-55681-0332 195.16126 41.3721750 3.777 14.9 Y N 1 3.770
spec-4704-55681-0668 195.11362 42.7080980 3.739  4.0 Y N 2 0.000
spec-4705-55705-0062 188.63086 42.3969390 3.728  0.0 N N 4 0.000
spec-4705-55705-0306 187.25361 42.3786670 3.841 15.7 N N 1 3.490
spec-4705-55705-0322 187.22930 41.5088560 3.563  8.1 Y N 2 0.000
spec-4705-55705-0403 186.59554 41.6142330 3.520 13.2 Y N 1 3.373
spec-4706-55705-0376 197.05026 39.5833910 3.505 17.2 Y N 1 3.427
spec-4706-55705-0447 196.21582 39.5668730 3.816  1.7 Y N 2 0.000
spec-4706-55705-0954 198.76113 41.1668910 3.753  3.1 N N 2 0.000
spec-4707-55653-0024 202.41229 40.2857000 3.734 20.0 N N 1 3.719
spec-4707-55653-0202 201.25378 39.6336340 3.723 12.7 Y N 1 3.663
spec-4707-55653-0466 199.47748 40.1327660 3.740  4.5 Y N 1 3.488
spec-4707-55653-0558 199.23613 41.2813060 3.619 23.0 Y N 1 3.455
spec-4707-55653-0824 201.41499 41.9511530 3.593  8.5 N N 1 3.470
spec-4707-55653-0896 201.67678 40.8604820 3.608  9.6 N N 2 0.000
spec-4707-55653-0964 202.26247 40.9806000 3.865 14.5 Y N 1 3.632
spec-4708-55704-0160 204.48259 40.3638540 3.787  3.2 Y N 1 3.709
spec-4708-55704-0540 202.41229 40.2857000 3.732 15.3 Y N 1 3.724
spec-4708-55704-0552 202.30967 41.1244040 3.894 10.9 Y N 1 3.713
spec-4708-55704-0926 204.84217 40.8949140 3.524 17.0 Y N 1 3.502
spec-4708-55704-0968 205.45046 41.0027430 3.645 21.1 N N 1 3.613
spec-4708-55704-0990 205.72526 40.6302090 3.620  6.5 N N 1 3.453
spec-4709-55720-0066 207.97854 39.9071720 3.879  3.3 N N 2 0.000
spec-4709-55720-0080 207.88804 40.1578810 3.611  8.8 Y N 2 0.000
spec-4709-55720-0558 205.45046 41.0027430 3.745 12.5 Y N 1 3.613
spec-4709-55720-0578 205.72526 40.6302090 3.620  5.0 Y N 1 3.558
spec-4709-55720-0674 206.40804 41.1001930 3.534 11.0 Y N 1 3.389
spec-4709-55720-0734 206.62212 40.5843010 3.760  6.8 Y N 2 0.000
spec-4710-55707-0076 209.45866 38.9858770 3.952  5.7 Y N 2 0.000
spec-4710-55707-0310 207.74885 38.8564740 3.508  6.4 Y N 1 3.405
spec-4710-55707-0752 207.88804 40.1578810 3.613  7.9 N N 2 0.000
spec-4711-55737-0472 209.87018 38.5176540 3.755  7.8 Y N 2 0.000
spec-4711-55737-0628 210.52741 39.7170700 3.600 14.1 Y N 2 0.000
spec-4711-55737-0672 210.76823 39.8648610 3.942  4.2 Y N 1 3.973
spec-4711-55737-0766 211.10481 39.2512600 3.621 25.0 Y N 2 0.000
spec-4712-55738-0106 214.95420 37.7944000 3.658  8.3 Y N 1 3.681
spec-4712-55738-0294 213.93157 37.5073600 3.908  2.3 Y N 1 3.914
spec-4712-55738-0458 212.72304 37.5505540 3.596  8.6 N N 2 0.000
spec-4712-55738-0506 212.22907 38.4759200 3.530  3.3 Y N 2 0.000
spec-4712-55738-0736 214.03037 38.5315610 3.528  9.1 Y N 1 3.397
spec-4712-55738-0936 215.02715 38.3807120 3.526 10.6 Y N 1 3.466
spec-4712-55738-0938 215.27130 38.4438820 3.614  1.9 Y N 1 3.445
spec-4712-55738-1000 215.68521 38.3918620 3.735 14.2 N N 2 0.000
spec-4713-56044-0268 216.56293 37.6604560 3.696  2.7 Y N 1 3.474
spec-4713-56044-0868 217.30617 38.8871850 3.951  1.4 Y N 1 3.976
spec-4714-56041-0048 219.65674 35.4660590 3.728  2.5 N N 1 3.635
spec-4714-56041-0214 218.98209 35.9455230 3.708  4.9 Y N 2 0.000
spec-4714-56041-0412 217.82251 35.9727100 3.625  4.4 Y N 2 0.000
spec-4715-55653-0172 224.51692 34.0772260 3.749 16.0 Y N 1 3.331
spec-4715-55653-0296 223.94880 34.4770190 3.608  7.0 Y N 1 3.603
spec-4715-55653-0946 225.58956 36.0102680 3.692  8.3 Y N 2 0.000
spec-4716-55738-0052 230.81739 33.9987700 3.628 13.2 Y N 1 3.421
spec-4716-55738-0268 229.41143 34.1869920 3.880  7.3 Y N 2 0.000
spec-4716-55738-0504 228.12434 35.2726860 3.636  3.3 N N 1 3.444
spec-4717-55742-0294 226.52233 34.1097950 3.984  8.9 Y N 1 3.770
spec-4717-55742-0324 226.24837 33.7452660 3.762  3.8 Y N 1 3.623
spec-4717-55742-0628 226.08487 36.2820470 3.836  3.2 N N 2 0.000
spec-4718-55750-0290 221.46566 34.7298770 3.659  8.0 N N 2 0.000
spec-4718-55750-0617 220.59098 35.7508420 3.692  3.2 N N 2 0.000
spec-4718-55750-0952 222.83256 35.8988960 3.600  6.1 Y N 2 0.000
spec-4718-56014-0290 221.46566 34.7298770 3.661 25.6 Y N 2 0.000
spec-4718-56014-0492 219.65674 35.4660590 3.729  6.7 Y N 1 3.598
spec-4718-56014-0617 220.59098 35.7508420 3.693  9.2 N N 1 3.486
spec-4718-56014-0970 222.83256 35.8988960 3.601 10.9 N N 2 0.000
spec-4719-55736-0556 229.56279 33.0897630 3.554 21.0 Y N 1 3.410
spec-4719-55736-0759 230.79792 33.1490640 3.700  4.4 Y N 2 0.000
spec-4719-55736-0970 232.02998 32.9156110 3.638 13.6 N N 1 3.495
spec-4720-55691-0768 228.27641 33.4674770 3.821  8.4 Y N 2 0.000
spec-4721-55709-0756 231.58449 29.8615270 3.923  6.7 N N 1 3.827
spec-4721-55709-0874 232.31517 30.0271560 3.601  2.6 N N 1 3.713
spec-4722-55735-0094 235.58343 29.3469020 3.730  5.7 Y N 1 3.634
spec-4722-55735-0188 235.08114 29.8498920 3.635  9.9 Y N 1 3.547
spec-4722-55735-0418 233.97418 29.7204540 3.995  7.8 Y N 1 3.951
spec-4722-55735-0812 234.99217 30.4406870 3.656  5.1 Y N 1 3.594
spec-4723-56033-0510 232.02998 32.9156110 3.639 15.2 Y N 1 3.493
spec-4723-56033-0942 234.51053 33.2465830 3.783 13.7 Y N 1 3.416
spec-4723-56033-0950 234.77792 32.8354460 3.719  4.3 Y N 1 3.522
spec-4724-55742-0308 241.09856 26.2502280 3.748  4.8 Y N 1 3.444
spec-4724-55742-0310 241.13071 26.5949590 3.609 15.9 Y N 2 0.000
spec-4725-55711-0360 239.15684 28.2862820 3.839  5.5 Y N 2 0.000
spec-4725-55711-0758 239.75406 29.0754680 3.684  5.0 Y N 1 3.686
spec-4726-55712-0026 238.61881 28.7360860 3.635  8.6 Y N 1 3.323
spec-4726-55712-0756 237.24808 29.9534050 3.888 11.8 Y N 2 0.000
spec-4726-55712-0896 237.87619 29.3123640 3.888  8.6 Y N 1 3.479
spec-4726-55712-1000 238.73145 29.3628840 3.684 10.4 Y N 1 3.559
spec-4727-55693-0096 244.49713 24.8216280 3.724 26.6 Y N 1 3.250
spec-4727-55693-0574 242.57527 25.6002640 3.515 14.3 Y N 1 3.494
spec-4727-55693-0866 244.01199 26.5364190 3.764 16.6 Y N 1 3.666
spec-4727-55693-0934 244.23125 25.6734720 3.928  5.4 Y N 1 3.835
spec-4729-55626-0374 176.34527  1.4960331 3.602  4.3 Y N 2 0.000
spec-4729-55626-0460 175.95468  1.4643877 3.756  3.5 Y N 2 0.000
spec-4730-55630-0980 172.45366  3.3074559 3.902 18.4 Y N 1 3.765
spec-4731-55656-0040 170.50512  2.4290401 3.618  8.8 Y N 1 3.595
spec-4731-55656-0206 169.59485  2.0434328 3.945  8.1 Y N 1 3.750
spec-4731-55656-0382 168.47599  1.3376181 3.939  5.1 Y N 1 3.890
spec-4731-55656-0622 168.79373  3.6210232 3.510  9.8 Y N 1 3.403
spec-4732-55648-0868 164.76576  3.4442258 3.951  3.5 Y N 1 3.778
spec-4733-55649-0160 162.18401  2.3372987 3.987  9.1 Y N 2 0.000
spec-4733-55649-0262 161.61396  1.8945188 3.904  4.6 Y N 1 3.686
spec-4733-55649-0426 160.81018  2.0693430 3.793  6.2 Y N 1 3.583
spec-4734-55646-0622 159.09861  3.5920556 3.815  4.1 N N 2 0.000
spec-4735-55651-0128 141.38371  1.5402760 3.563  8.1 Y N 1 3.267
spec-4735-55651-0716 140.55976  3.5262051 3.541 14.6 Y N 2 0.000
spec-4735-55651-0746 140.72349  3.8246865 3.834 11.2 Y N 1 3.457
spec-4736-55631-0240 145.48328  2.0446354 3.641 13.1 Y N 1 3.494
spec-4736-55631-0324 145.22404  1.0873090 3.885  9.2 Y N 2 0.000
spec-4736-55631-0544 144.62696  3.6094073 3.655  7.3 Y N 2 0.000
spec-4736-55631-0664 145.08066  3.6929069 3.788  9.3 Y N 2 0.000
spec-4736-55631-0736 145.35219  2.5514104 3.548 13.2 Y N 1 3.495
spec-4736-55631-0808 145.64745  2.7704444 3.622  6.0 Y N 2 0.000
spec-4737-55630-0028 150.73556  2.1995568 3.503  7.9 Y N 1 3.353
spec-4737-55630-0506 148.41845  2.9177516 3.788  2.5 Y N 2 0.000
spec-4737-55630-0542 148.84833  3.5799428 3.521  8.8 Y N 1 3.379
spec-4737-55630-0716 149.64004  3.8623161 3.678 12.8 Y N 2 0.000
spec-4738-55650-0410 151.74964  1.7202141 3.600  8.2 Y N 1 3.359
spec-4738-55650-0416 151.92941  1.7596288 3.608  6.9 Y N 1 3.572
spec-4739-55644-0580 155.95850  2.2012862 3.930  3.4 Y N 1 3.894
spec-4739-55644-0674 156.63741  3.4973929 3.891 12.6 Y N 2 0.000
spec-4739-55644-0760 156.99899  3.1012878 3.771  6.2 Y N 1 3.756
spec-4739-55644-0800 157.19740  3.1178609 3.810  8.3 Y N 1 3.618
spec-4740-55651-0066 175.02564  1.6255063 3.865 12.2 Y N 1 3.627
spec-4740-55651-0550 173.22936  3.4446219 3.670  6.1 Y N 1 3.537
spec-4741-55704-0168 167.34263  1.0337254 3.926  2.9 Y N 1 3.761
spec-4741-55704-0214 167.21233  1.0289061 3.621  3.1 Y N 1 3.529
spec-4741-55704-0246 166.98744  1.1882854 3.559  3.5 Y N 2 0.000
spec-4741-55704-0358 166.70640  2.0783547 3.846 10.4 Y N 1 3.546
spec-4741-55704-0574 166.10902  2.4256988 3.784  2.9 Y N 1 3.787
spec-4742-55660-0340 142.94062  1.3794990 3.816  5.2 N N 2 0.000
spec-4742-55660-0356 142.62977  2.4344642 3.558  6.8 Y N 2 0.000
spec-4742-55660-0498 141.81057  2.0995561 3.607  4.4 Y N 2 0.000
spec-4742-55660-0620 142.48154  2.7073793 3.839 11.5 Y N 1 3.534
spec-4742-55660-0904 143.89248  3.5259183 3.816  8.0 Y N 1 3.403
spec-4742-55660-0964 144.37536  2.8471641 3.600  2.9 Y N 2 0.000
spec-4743-55645-0253 147.49625  1.6054378 3.883  4.1 Y N 1 3.886
spec-4743-55645-0902 148.36876  3.7323665 3.887  6.1 N N 1 3.632
spec-4743-55645-0962 148.62789  3.0630927 3.862  6.6 Y N 2 0.000
spec-4746-55632-0600 178.35790  2.7292310 3.899  7.0 Y N 1 3.424
spec-4747-55652-0219 180.64409  3.4596422 3.578  7.3 Y N 1 3.432
spec-4747-55652-0458 179.36995  3.4636827 3.601 16.2 Y N 1 3.334
spec-4747-55652-0761 180.56934  4.6102091 3.656 27.4 Y N 1 3.500
spec-4747-55652-0902 181.15376  5.3929255 3.525  8.1 N N 2 0.000
spec-4748-55631-0074 182.84057  2.3186720 3.725  9.4 Y N 1 3.665
spec-4748-55631-0340 181.41479  1.7323688 3.863 19.6 Y N 1 3.851
spec-4748-55631-0472 180.68632  2.0912558 3.568 10.9 Y N 2 0.000
spec-4748-55631-0864 182.20173  3.8110646 3.509 12.1 Y N 1 3.422
spec-4749-55633-0163 183.60493  3.2011339 3.548 15.5 Y N 1 3.452
spec-4749-55633-0204 183.36229  3.2005115 3.757  6.8 Y N 1 3.657
spec-4749-55633-0462 182.20173  3.8110646 3.508 10.9 N N 1 3.362
spec-4750-55630-0497 183.18600  1.8652353 3.623 21.9 Y N 1 3.603
spec-4750-55630-0668 183.90784  2.4648110 3.665  5.7 Y N 1 3.858
spec-4750-55630-0680 183.81953  2.0393586 3.954 10.6 Y N 1 3.950
spec-4750-55630-0684 184.28585  3.6698897 3.902 15.6 Y N 1 3.834
spec-4751-55646-0292 185.46824  3.0616154 3.678  9.9 Y N 2 0.000
spec-4752-55653-0300 186.92927  2.1256765 3.555  4.8 Y N 2 0.000
spec-4752-55653-0458 186.31747  2.1332655 3.821  3.9 Y N 1 3.756
spec-4752-55653-0586 186.21148  3.2821616 3.567  5.0 Y N 1 3.470
spec-4752-55653-0646 186.55171  2.7593407 3.689  5.0 Y N 1 3.618
spec-4752-55653-0737 186.92264  2.1540833 3.582 10.7 Y N 2 0.000
spec-4752-55653-0880 187.57197  2.8459826 3.604 24.0 Y N 2 0.000
spec-4753-55674-0092 189.03688  2.9799595 3.842  9.7 Y N 1 3.780
spec-4753-55674-0160 188.61335  3.6500633 3.828  0.0 Y N 4 0.000
spec-4754-55649-0621 189.03688  2.9799595 3.847  9.1 N N 1 3.773
spec-4755-55660-0064 191.74416  3.5954871 3.768  6.7 Y N 1 3.456
spec-4755-55660-0094 191.72050  2.7612243 3.617 12.5 Y N 1 3.344
spec-4755-55660-0926 191.82510  4.4540808 3.699 12.0 Y N 2 0.000
spec-4756-55631-0634 191.39081  2.4736865 3.825  0.0 Y N 4 0.000
spec-4756-55631-0908 192.67214  3.2719831 3.526 10.0 Y N 2 0.000
spec-4757-55653-0804 193.52431  4.5345377 3.933 11.3 Y N 1 3.884
spec-4758-55682-0642 195.20416  5.0537485 3.693  6.0 Y N 1 3.587
spec-4759-55649-0280 202.83215  4.1324500 3.769 15.8 Y N 2 0.000
spec-4759-55649-0403 202.05211  3.0876810 3.700  6.8 Y N 2 0.000
spec-4759-55649-0482 201.69550  3.5086158 3.622  8.6 Y N 1 3.460
spec-4759-55649-0634 202.26290  5.2859098 3.860  5.4 Y N 2 0.000
spec-4760-55656-0092 198.61939  3.1670518 3.552 14.5 Y N 1 3.509
spec-4762-55888-0182 126.04157  4.3884530 3.761 13.7 Y N 1 3.718
spec-4762-55888-0377 125.25752  3.7177355 3.704  7.6 Y N 1 3.544
spec-4762-55888-0932 126.24858  4.8264305 3.565 15.7 Y N 1 3.302
spec-4763-55869-0096 124.05921  3.9721583 3.714  7.4 Y N 2 0.000
spec-4764-55646-0922 128.62359  5.6875159 3.819  6.3 Y N 1 3.689
spec-4765-55674-0118 178.64643  3.9826827 3.813  4.5 Y N 1 3.529
spec-4765-55674-0218 178.42041  3.9624604 3.702 11.1 Y N 2 0.000
spec-4765-55674-0445 177.37763  3.7263790 3.608  5.8 Y N 1 3.346
spec-4765-55674-0844 178.48883  4.6344692 3.739  3.8 Y N 1 3.612
spec-4766-55677-0256 175.46570  3.4933411 3.720  3.3 Y N 1 3.686
spec-4766-55677-0914 176.15961  5.2602376 3.507  2.7 Y N 2 0.000
spec-4767-55946-0572 173.13663  5.9356195 3.706  7.8 Y N 1 3.627
spec-4768-55944-0448 171.49238  3.3185677 3.655  6.3 Y N 2 0.000
spec-4769-55931-0065 171.01886  4.0717008 3.858 12.0 Y N 1 3.624
spec-4769-55931-0124 170.60356  3.2641656 3.860  8.5 Y N 1 3.369
spec-4769-55931-0400 169.56358  4.3945428 3.886  3.9 Y N 1 3.846
spec-4769-55931-0454 169.20610  3.6142231 3.667  5.2 Y N 1 3.569
spec-4769-55931-0872 170.75109  5.4142003 3.699 10.3 Y N 1 3.503
spec-4770-55928-0334 167.30917  3.7474431 3.547 29.8 Y N 2 0.000
spec-4770-55928-0474 166.79599  4.1747427 3.967  2.3 Y N 1 3.766
spec-4771-55925-0002 166.96008  3.8946307 3.818 13.3 Y N 1 3.651
spec-4771-55925-0110 166.31222  3.7909272 3.561 11.3 Y N 1 3.375
spec-4771-55925-0428 164.76576  3.4442258 3.952  3.3 N N 1 3.759
spec-4771-55925-0614 164.87075  4.1931836 3.639 11.3 Y N 2 0.000
spec-4771-55925-0746 165.60824  5.2065972 3.521  5.4 Y N 1 3.530
spec-4771-55925-0815 165.89308  4.3508587 3.834  7.2 Y N 1 3.797
spec-4771-55925-0842 166.07548  4.3988006 3.529 11.8 Y N 2 0.000
spec-4772-55654-0044 159.09861  3.5920556 3.815  4.5 Y N 1 3.486
spec-4772-55654-0486 156.73627  3.7821684 3.756  3.1 Y N 1 3.546
